dead,gis_code,name
,52120401,Gakindo
,52120402,Kazaza
,52120403,Rukiri
,52120501,Gicwamba
,52120502,Kinungu
,52120503,Mishenyi
,52120601,Bubare
,52120602,Rugarama
,52120701,Bukonji
,52120702,Rukorota
,52120801,Mashaka
,52120802,Nshuli
,52120803,Rutare
,52120901,Nyarubare
,52120902,Rwahi
,52120903,Rwempasha
,52120904,Uwinkiko
,52121001,Bweya
,52121002,Ryeru
,52130101,Bugaragara
,52130102,Gacundezi I
,52130103,Gacundezi Ii
,52130104,Rukundo I
,52130105,Rukundo Ii
,52130106,Rukundo Iii
,52130201,Gatovu
,52130202,Kabeza
,52130203,Kabeza Centre
,52130204,Kavumu
,52130205,Rugarama
,52130206,Rukiri I
,52130207,Rukiri Ii
,52130301,Gatebe I
,52130302,Gatebe Ii
,52130303,Kirebe
,52130304,Rukindo
,52130401,Gashwenu
,52130402,Kibuye
,52130403,Kimaramu
,52130404,Nyampire
,52130405,Rwembogo
,52130501,Kamagiri
,52130502,Nyakagando I
,52130503,Nyakagando Ii
,52130504,Nyarupfubire I
,52130505,Nyarupfubire Ii
,52130506,Rwimiyaga I
,52130507,Rwimiyaga Ii
,52130601,Isangano
,52130602,Nyamirama
,52130603,Rebero
,52130604,Remera
,52130701,Bwera
,52130702,Cyamunyana
,52130703,Gakagati I
,52130704,Gakagati Ii
,52130705,Rubira
,52130801,Byimana
,52130802,Gakoma
,52130803,Kizungu
,52130804,Mahoro
,52130805,Muyange
,52130806,Rebero
,52130807,Rwinyange
,52140101,Gatoma
,52140102,Kaborogota
,52140103,Kayanja
,52140104,Nyagatare
,52140105,Nyasine
,52140201,Bitibyoma
,52140202,Gitengure
,52140203,Kayigiro
,52140204,Nshuri
,52140205,Nyagasigati
,52140301,Agafaru
,52140302,Ibare
,52140303,Kabeza
,52140304,Kaduha
,52140305,Kigando
,52140306,Mutozo
,52140307,Nkoma
,52140308,Rugabano
,52140309,Runyinya
,52140401,Kabeza
,52140402,Kabirizi
,52140403,Kamate
,52140404,Kangoma
,52140405,Kiyovu
,52140406,Munini
,52140501,Agafaro
,52140502,Agasongero
,52140503,Akajevuba
,52140504,Kabusunzu
,52140505,Mutungisa
,52140506,Runyeri
,52140601,Gikoba
,52140602,Nyakanoni
,52140603,Nyakigando
,52140604,Rwubuzizi
,52140605,Shonga
,52140701,Gakamba
,52140702,Gasheshe
,52140703,Kagarama
,52140704,Nyenyeri
,52140705,Tabagwe
,53010101,Kabuye
,53010102,Kigabiro
,53010103,Maya
,53010104,Munini
,53010105,Rugarama
,53010201,Byahi
,53010202,Kagarama
,53010203,Kimana
,53010204,Rugarama
,53010301,Buburankwi
,53010302,Giheta
,53010303,Kinunga
,53010304,Teme
,53010401,Gahara I
,53010402,Gahara Ii
,53010403,Kagogo
,53010404,Viro
,53020101,Gatare
,53020102,Gatsibo
,53020103,Hanika
,53020105,Mukwiza
,53020106,Munini
,53020107,Nyakagarama
,53020108,Nyamuduha
,53020109,Nyarukoni
,53020110,Rwimbogo
,53020201,Manishya
,53020202,Nyagahandagaza
,53020203,Nyaruhanga
,53020204,Nyarukoni
,53020205,Rugarama
,53020301,Kabuga
,53020302,Kamasapfu
,53020303,Karambo I
,53020304,Kavumu
,53020305,Kayisha
,53020306,Kiraritsi
,53020307,Mugera
,53020308,Nyarukoni I
,53020309,Rurama
,53020401,Agakenyeri
,53020402,Agakomeye
,53020403,Agatoma
,53020404,Gatungu
,53020405,Kabashenda
,53020406,Kaduha
,53020407,Kigarama
,53020408,Nyabiheke
,53020409,Nyamuduha
,53020410,Rucumbo
,53020411,Rutovu
,53020412,Ryabakame
,53020413,Ryebare
,53020501,Gitega
,53020502,Karama
,53020503,Kizinga
,53020504,Mangarama
,53020505,Nyagahanga
,53020506,Nyakibande
,53020507,Rugarama
,53020508,Rusenge
,53030101,Bukomane
,53030102,Muburembo
,53030103,Gakiri
,53030104,Gisaka
,53030105,Kigomero
,53030106,Mungaju
,53030107,Nyakayaga
,53030108,Mururema
,53030109,Rwagitima
,53030110,Ryarukaza
,53030201,Binunga
,53030202,Cyabusheshe
,53030203,Cyoto
,53030204,Kigabiro
,53030205,Kivuba
,53030206,Nyarunazi
,53030207,Rushashi
,53030301,Gisharara
,53030302,Isangano
,53030303,Kagugu
,53030304,Kamuhenda
,53030305,Karubungo
,53030306,Kinyange
,53030307,Nyagacyamo
,53030308,Nyarugarama
,53030309,Rugarama
,53030310,Rwamuhinga
,53030311,Sata
,53030401,Akibiraro
,53030402,Akuruganda
,53030403,Bukira
,53030404,Bwiza
,53030405,Gahama
,53030406,Nyakabungo
,53030407,Nyaruhanga
,53030408,Ryabugenge
,53030409,Tsima
,53030501,Gahabo
,53030502,Kagarama
,53030503,Kinteko
,53030504,Kwishaba
,53030505,Minago
,53030506,Mwanama
,53030507,Nyabikenke
,53030508,Nyamuraza
,53030509,Nyarukombe
,53030510,Rukiri
,53030511,Rwinsanga
,53030601,Gakiri
,53030602,Gikuyu
,53030603,Kavumu
,53030604,Nyakabota
,53030605,Nyakagarama
,53030606,Nyamengo
,53030607,Rugarama
,53030608,Rurehe
,53030609,Rwintama
,53040101,Bihinga
,53040102,Kabarore I
,53040103,Kabaroreii
,53040104,Kabingo
,53040201,Gatoki
,53040202,Kabeza
,53040203,Mishenyi
,53040204,Gatoki
,53040301,Karenge
,53040302,Mutarama
,53040303,Nyarubuye
,53040401,Kabare
,53040402,Kanteri
,53040403,Marimba
,53040404,Nyarwanya
,53040405,Rebero
,53040406,Rutenderi
,53040407,Rwimbogo
,53040501,Kabeza
,53040502,Ngarama
,53040503,Nyabikiri
,53040601,Kibondo I
,53040602,Kibondo Ii
,53040603,Ruhuha
,53040604,Simbwa
,53050101,Busetsa
,53050102,Cyabuhimbiri
,53050103,Cyatoko
,53050104,Gitebwe
,53050105,Kaninga
,53050106,Kayenzi
,53050107,Kivugiza
,53050108,Nyarubuye
,53050110,Nyarusange
,53050111,Rugarama
,53050112,Rwikubo
,53050113,Tsima
,53050201,Bugarama
,53050202,Gisiza
,53050203,Kabacuzi
,53050204,Kigara
,53050205,Mpama
,53050206,Nyakabare
,53050207,Rwabihumbi
,53050301,Gakeri
,53050302,Jabiro
,53050303,Kigando
,53050304,Kirara
,53050305,Nyakabungo
,53050306,Rutoma
,53050307,Ryabushogoro
,53050401,Agatare
,53050402,Kageyo
,53050403,Kashango
,53050404,Kinyana
,53050405,Nyabukobero
,53050406,Nyagisozi
,53050407,Rukira
,53060101,Akagarama
,53060102,Akarambo
,53060103,Amataba
,53060104,Bushenyi
,53060105,Businde
,53060106,Kiramuruzi
,53060107,Kiyogori
,53060108,Nduba
,53060109,Ubuhoro
,53060201,Akabingo
,53060202,Akamasine
,53060203,Akurusizi
,53060204,Bwunyu
,53060205,Gatugunda
,53060206,Gipangu
,53060207,Kayita
,53060208,Nyakagarama
,53060209,Nyamarebe
,53060210,Rwagashyaba
,53060211,Umurehe
,53060301,Karuhura
,53060302,Kiyovu
,53060303,Kumana
,53060304,Kumunini
,53060305,Kumwiga
,53060306,Rwajembe
,53060401,Akabare
,53060402,Akabuga
,53060403,Akantunga
,53060404,Bushenyi
,53060405,Gahoko
,53060406,Gasave
,53060407,Gitunginka
,53060408,Itaba
,53060409,Karaba
,53060410,Nyagasambu
,53060411,Nyagashenyi
,53060412,Nyarusambu
,53060413,Rugenge
,53070101,Agatovu
,53070102,Akabingo
,53070103,Akingondo
,53070104,Bishenyi
,53070105,Bwiza
,53070106,Isangano
,53070107,Ishanti
,53070108,Munanira
,53070109,Muringa
,53070110,Nyungwe
,53070111,Ubutatu
,53070201,Akabuye
,53070202,Akavumu
,53070203,Nyakabungo
,53070204,Nyakagarama
,53070205,Rebero
,53070206,Ryabihura
,53070207,Ryamuhuzi
,53070301,Akabagendo
,53070302,Akamamesa
,53070303,Akarambo
,53070304,Bidudu
,53070305,Gakunyu
,53070306,Gihinga
,53070307,Gorora
,53070308,Kabukungu
,53070309,Kanyonyomba
,53070310,Kigarama
,53070311,Kinunga
,53070312,Mataba
,53070313,Mishunzi
,53070314,Murehe
,53070315,Nyagashenyi
,53070316,Rubungo
,53070317,Rukungu
,53070318,Ryarugema
,53070401,Agatare
,53070402,Akagarama
,53070403,Amarende
,53070404,Bwiza
,53070405,Cyarutabira
,53070406,Ihema
,53070407,Iramba
,53070408,Kigabiro
,53070409,Kigoroba
,53070410,Kinimba
,53070411,Nyagasambu
,53070412,Nyarurembo
,53070413,Rubaya
,53070414,Rubira
,53070415,Ryakabucye
,53070416,Ryanyiranyana
,53070417,Tubindi
,53080101,Agasharu
,53080102,Akabuga
,53080103,Akagasaro
,53080104,Cyahafi
,53080105,Cyarugira
,53080106,Cyaruhagazi
,53080107,Gasigati
,53080108,Kinyaga
,53080109,Maryohe
,53080110,Mugogo
,53080111,Musasa
,53080112,Rutoma
,53080113,Rwangendo
,53080201,Agahama
,53080202,Agasharu
,53080203,Biniga
,53080204,Kinihira
,53080205,Nyarubuye
,53080206,Umunini
,53080207,Urubiri
,53080208,Urugarama
,53080209,Uwakibungo
,53080301,Agatagara
,53080302,Akabirizi
,53080303,Akamamana
,53080304,Akamatamu
,53080305,Akarengo
,53080306,Kamugenge
,53080307,Kaziga
,53080308,Ruhinga
,53080309,Rwanama
,53080310,Umunanira
,53080401,Gihembe
,53080402,Juga
,53080403,Kabeza
,53080404,Karama
,53080405,Kigarama
,53080406,Ntungamo
,53080407,Nyange
,53080408,Rwasama
,53080409,Rweza
,53080410,Umurambi
,53080501,Cyoga I
,53080502,Cyoga Ii
,53080503,Gahanga
,53080504,Gatare
,53080505,Kanyinya
,53080506,Karenge
,53080507,Matyazo
,53080508,Mayora
,53080509,Mwambaro
,53080510,Nshoro
,53080511,Rugarama
,53080512,Ruhenda
,53080513,Rususa
,53080514,Rwangendo
,53080515,Taba
,53090101,Agacyamo
,53090102,Agasharu
,53090103,Agatagara
,53090104,Akamashya
,53090105,Byimana
,53090106,Kabarondo
,53090107,Kabuga
,53090108,Kigote
,53090109,Kimironko
,53090110,Kiniga
,53090111,Mataba
,53090112,Ryampunga
,53090113,Urugarama
,53090201,Bweranyange
,53090202,Kabeza
,53090203,Kagenge
,53090204,Kiniga
,53090205,Runyinya
,53090301,Akarambo
,53090302,Akayenzi
,53090303,Ikinyaga
,53090304,Impanzi
,53090305,Nyagasambu
,53090306,Nyagatovu
,53090307,Umwiga
,53090308,Urugarama
,53090401,Bushenyi
,53090402,Bweya
,53090403,Byimana
,53090404,Kibumba
,53090405,Kigote
,53090406,Kimondo
,53090407,Kinunga
,53090408,Nyakabanda
,53090409,Rugarama
,53100101,Akagerero
,53100102,Cyamuganga
,53100103,Kajevuba
,53100104,Kinihira
,53100105,Kinyinya
,53100201,Cyankondo
,53100202,Kamuri
,53100203,Karambi
,53100204,Kimbugu
,53100205,Mishenyi
,53100206,Ruhuha
,53100207,Rurama
,53100208,Rushenyi
,53100209,Ruziranyenzi
,53100210,Rwagakara
,53100301,Akabuga
,53100302,Akabuye
,53100303,Akagarama
,53100304,Akajevuba
,53100305,Byimana
,53100306,Cyabahima
,53100307,Cyahafi
,53100308,Gikundamvura
,53100309,Ikirongo
,53100310,Iperu
,53100311,Kinunga
,53100312,Kiyovu
,53100313,Kizunguruko
,53100314,Mbogo
,53100315,Nyagisa
,53100316,Nyantojo
,53100317,Rukombe
,53100318,Rurama
,53100319,Ruyonza
,53100320,Rwangingo
,53100401,Amahoro
,53100402,Gatungo
,53100403,Ibare
,53100404,Intsinzi
,53100405,Kabeho
,53100406,Kiyovu
,53100407,Rugarama
,53100408,Urukundo
,53100501,Burambira
,53100502,Kintarama
,53100503,Kivumu
,53100504,Murama
,53100505,Rugarama
,53100506,Ruhengeri
,53100507,Rutovu
,53100508,Rwiri
,53110101,Gatungo
,53110102,Isangano
,53110103,Kibimbiri
,53110104,Kintarama
,53110105,Kirehe
,53110106,Kiziba
,53110107,Nyabukingi
,53110108,Rushenyi
,53110109,Twegerane
,53110201,Bitaba
,53110202,Bushashari
,53110203,Bwicaro
,53110204,Gashure
,53110205,Gatyazo
,53110206,Kagera
,53110207,Kigarama
,53110208,Kukabare
,53110209,Murambi
,53110210,Rugaragara
,53110301,Kabuye
,53110302,Kajevuba
,53110303,Kamatamu
,53110304,Mpangare I
,53110305,Mpangare Ii
,53110306,Neke
,53110307,Nyarubuye
,53110308,Rweza
,53110401,Gishikiri
,53110402,Kabeza
,53110403,Kagarama
,53110404,Kanyinya
,53110405,Mubirembo
,53110406,Munanira
,53110407,Rukoma
,53110408,Rusenge
,53110409,Umugamba
,53110501,Byimana
,53110502,Kabudogo
,53110503,Kamiseke
,53110504,Kamurara
,53110505,Kibatsi
,53110506,Kuwingeri
,53110507,Mataba
,53110508,Mpashani
,53110509,Nyamikamba
,53110510,Par-chance
,53110511,Rwintare
,53110601,Burembo
,53110602,Butumba
,53110603,Cyanyanoga
,53110604,Kabuga
,53110605,Nyakabungo
,53110606,Nyamiyaga
,53110607,Rugarama
,53110608,Rugogwe
,53120101,Abanyangeyo
,53120102,Agasenga
,53120103,Akagarama I
,53120104,Akagarama Ii
,53120105,Akamabuye
,53120106,Akankusi
,53120107,Gumino
,53120108,Nyagatabire
,53120109,Rwagitima
,53120201,Akabuga
,53120202,Gasabo
,53120203,Icyerekezo
,53120204,Urushenyi
,53120301,Akabuga
,53120302,Amataba
,53120303,Byimana
,53120304,Kanyinya
,53120305,Kigabiro
,53120306,Runyinya
,53120307,Rwamusaro
,53120308,Rwikubo
,53120309,Ryarutsinzi
,53120401,Akababito
,53120402,Karufuri
,53120403,Nyakanga
,53120404,Nyamarebe
,53120405,Nyaruhoko
,53120501,Akagarama
,53120502,Butinza
,53120503,Kagunga
,53120504,Kibenga
,53120505,Nyagasozi
,53120506,Rubare
,53120507,Rugarama
,53120508,Rurenge
,53120601,Cyeru
,53120602,Kabuye
,53120603,Kagasha
,53120604,Kigarama
,53120605,Nyamugari
,53120606,Nyarubuye
,53120608,Rushenyi
,53120609,Umunini
,53130101,Akenene
,53130102,Kabare
,53130103,Nyagasiga
,53130104,Rebero
,53130201,Agatare
,53130202,Gashenyi I
,53130203,Gashenyi Ii
,53130204,Ibare
,53130205,Ntende I
,53130206,Ntende Ii
,53130207,Nyagahanga
,53130301,Agakiri
,53130302,Akazinga
,53130303,Amahoro
,53130304,Cyampirita
,53130305,Kabeza
,53130306,Kanyangese
,53130307,Munini
,53130308,Nyabubare
,53130309,Nyakariro
,53130310,Rebero
,53130311,Remera
,53130312,Rugarama
,53130313,Rugazi
,53130314,Rwagitima
,53130315,Rwunyu
,53130316,Tetero
,53130401,Agakenyeri
,53130402,Akabare
,53130403,Bujumo
,53130404,Gitsimba I
,53130405,Gitsimba Ii
,53130406,Kabana
,53130407,Matare
,53130408,Nyagatare
,53130409,Nyarusambu
,53130410,Rebero
,53130411,Rwankuba
,53130501,Akabasanza
,53130502,Gatovu
,53130503,Kabeza
,53130504,Ngoma
,53130505,Nyabagendwa
,53130506,Nyamata
,53130507,Nyamirambo
,53130508,Nyenyeri
,53130509,Rambura
,53130510,Rushenyi
,53130511,Tungiro
,53130601,Akajevuba
,53130602,Gikoma
,53130603,Kanyiranzage
,53130604,Miko
,53130605,Rwamivu
,53140101,Isangano
,53140102,Kiburara
,53140103,Nyacyonga
,53140104,Rebero
,53140105,Rubirizi
,53140106,Rugando
,53140201,Gikobwa
,53140202,Humure
,53140203,Kabeza
,53140204,Marembo
,53140206,Munini
,53140207,Nyamwiza
,53140208,Rweza
,53140209,Rwinyana
,53140301,Akajevuba
,53140302,Gashenyi
,53140303,Gihunika
,53140304,Gitega
,53140305,Kabeza
,53140306,Kagugu
,53140307,Kidugudu
,53140308,Kiyovu
,53140309,Nyamatete
,53140310,Rurembo
,53140311,Rwimbogo
,53140312,Rwiminazi
,53140313,Umurego
,53140401,Akamahoro
,53140402,Byimana
,53140403,Isangano
,53140404,Kabusunzu
,53140405,Karambi
,53140406,Kinunga
,53140407,Ndama I
,53140408,Ndama Ii
,53140409,Nyamabuye
,53140410,Rukomo
,53140411,Rwikiniro I
,53140412,Rwikiniro Ii
,54010101,Gisenga
,54010102,Juru
,54010103,Kamudongo
,54010104,Kimana
,54010105,Kwisoko
,54010106,Mikinga
,54010107,Miyaga
,54010108,Musimbi
,54010109,Nyabombe
,54010110,Nyabugogo
,54010111,Nyakabungo
,54010112,Rubariro
,54010201,Akabare
,54010202,Nyamiyaga
,54010203,Rukore
,54010204,Tsima
,54010205,Uruhuha
,54010301,Kabuye
,54010302,Kinyinya
,54010303,Kiyenzi
,54010304,Nyagahandagaza
,54010305,Nyirampaca
,54010401,Akabahizi
,54010402,Akabeza
,54010403,Akumuyenzi
,54010404,Akimpara
,54010405,Buyanja
,54010406,Ibiza
,54010407,Myatano
,54010408,Nyagitabire
,54010409,Rwinkuba
,54010410,Umwiga
,54010411,Urugarama
,54010412,Videwo
,54020101,Kabeza
,54020102,Kacyiru
,54020103,Kanyetonga
,54020104,Kibimba
,54020105,Kiburara
,54020106,Mahumbezi
,54020107,Nyagakonji
,54020108,Rukagati
,54020109,Rwabarema
,54020110,Rwakavuna
,54020111,Umunini
,54020112,Umuremampango
,54020113,Umuyenzi
,54020201,Gahombya
,54020202,Kagumiro
,54020203,Kajevuba
,54020204,Kazeneza
,54020205,Mubuga
,54020206,Rugunga
,54020301,Duterimbere
,54020302,Gahama
,54020303,Gikombe
,54020304,Kabatinya
,54020305,Kabuhome
,54020306,Kanyirabuki
,54020307,Matahiro
,54020308,Nyabiyenzi
,54020309,Rompuwe
,54020310,Rushenyi
,54020311,Rwagatera
,54020401,Bara
,54020402,Buhabwa
,54020403,Bara
,54020404,Kabeza
,54020405,Kamuhabura
,54020406,Nyarusange
,54020407,Rwamushoma
,54020501,Bwatampama
,54020502,Gakenyeri
,54020503,Gakoma
,54020504,Gishyoza
,54020505,Kibimba
,54020506,Kibuye
,54020507,Ntungamo
,54020508,Nyabugogo
,54030101,Busindu
,54030102,Cyabajwa
,54030103,Kabarondo
,54030104,Murenge
,54030105,Nkuba I
,54030106,Nkuba Ii
,54030107,Rugwagwa
,54030210,Rugazi
,54030211,Rurenge
,54030212,Rwakigeri
,54030301,Agasharu
,54030302,Agatare
,54030303,Akagarama
,54030304,Gashonyi
,54030305,Gisoro
,54030306,Kabeza
,54030307,Kabuye
,54100210,Kinunga I
,54100211,Kinunga Ii
,54100212,Mitungo
,54100213,Mumuri
,54100214,Munyinya
,54100215,Muzizi
,54100216,Nyagaharabuge
,54100217,Nyirarukara
,54100218,Uruyenzi
,54100301,Akabare I
,54120306,Kiyovu
,54120307,Mahumbezi
,54120308,Mutembo
,54120309,Nyamabuye
,54120310,Nyankora
,54120311,Nyarwashama I
,54120312,Nyarwashama Ii
,54120313,Rebero
,54120314,Twibanire
,54120315,Twiyunge
,55010415,Rwabaseka
,55010416,Rwambanda
,55010501,Kivogo
,55010502,Muguruka I
,55010503,Muguruka Ii
,55010504,Mukundanya
,55010505,Nyagasozi
,55010506,Rubira
,55010507,Rubumba
,55010508,Rurama
,55120306,Nyakanazi
,55120307,Nyarubuye I
,55120308,Nyarubuye Ii
,55120309,Nyarutunga
,55120310,Remera
,55120311,Rubare
,55120312,Rutunga
,56010101,Cyerwa
,56010102,Gako
,56010103,Mizibiri
,56020305,Kanombe
,56020306,Karenge
,56020307,Kavumu
,56020308,Korandebe
,56020309,Nyamirambo
,56020310,Nyarurembo
,56020311,Rusenyi
,56020312,Shirinyota
,56020401,Akabira
,56020402,Akaziba
,56110103,Mfune
,56110104,Ruyenzi
,56110201,Iyantende
,56110202,Kigese
,56110203,Mugwato
,56110204,Ntovi
,56110205,Rukumberi
,56110206,Rwamibabi
,56110301,Akabungo
,56110302,Kavumve
,54030108,Rutagara
,54030201,Agashikiri
,54030202,Akinyenyeri
,54030203,Bitoma
,54030204,Cyinzovu
,54030205,Gihuke
,54030206,Munini
,54030207,Nyabisenga
,54030208,Nyakabungo
,54030209,Rugarama
,54030308,Kanyegenyege
,54030309,Murambi
,54030310,Nyabikenke I
,54030311,Nyabikenke Ii
,54030312,Rubira
,54030401,Butobagire
,54030402,Rurama
,54030403,Rusera
,54030404,Rutagara Centre
,54030405,Umucyo
,54040101,Abemeramahoro
,54040102,Abisunganye
,54040103,Amizero
,54040104,Karambarara
,54040105,Kinyemera
,54040201,Akabuga
,54040202,Buhonde
,54040203,Cyeru
,54040204,Gakurazo
,54040205,Gasogororo
,54040206,Gatebe
,54040207,Kabungo
,54040208,Kayonza Centre
,54040209,Kivugiza
,54040210,Miyange
,54040211,Munazi
,54040301,Akabuga
,54040302,Akarugangare
,54040303,Bwingeyo
,54040304,Gihima
,54040305,Kinunga
,54040306,Mburabuturo
,54040401,Akabeza
,54040402,Akamarara
,54040403,Akamayange
,54040404,Akanyinya
,54040405,Gatagara
,54040406,Iragwe
,54040407,Irebero
,54040408,Nyagatovu
,54040501,Gikumba
,54040502,Kanyamasha
,54040503,Karambo I
,54040504,Karambo Ii
,54040505,Nyakagarama
,54040506,Rugendabari
,54040507,Rutare
,54050101,Bweramvura
,54050102,Gahengeri
,54050103,Gisunzu
,54050104,Kabeza
,54050105,Kagarama
,54050106,Mpilindi
,54050107,Nyamabuye
,54050108,Shyanda
,54050201,Gihazo
,54050202,Karama
,54050203,Ngoma
,54050204,Rebezo
,54050205,Rugarama
,54050301,Bubindi
,54050302,Kajevuba
,54050303,Murama
,54050304,Rusaro
,54050305,Rwabugengeri
,54050401,Busasamana
,54050402,Nyagahinga
,54050403,Nyakanazi
,54050404,Rugazi
,54050405,Rurenge
,54050501,Bicumbi
,54050502,Bwinyana
,54050503,Byimana
,54050504,Gasutamo
,54050505,Kinyinya
,54050506,Seresi
,54060101,Buhabwa
,54060102,Cyamburara
,54060103,Gakoma
,54060104,Miyaga
,54060105,Mucucu
,54060106,Murundi
,54060201,Akamina
,54060202,Bugarura
,54060203,Gafunzo
,54060204,Kabana
,54060205,Kabuga
,54060206,Karambi
,54060207,Kiyovu
,54060208,Ngumeri I
,54060209,Ngumeri Ii
,54060210,Nyagashanga
,54060211,Nyamirama
,54060212,Rugunga
,54060213,Rukoyoyo
,54060214,Rumuri
,54060215,Rushenyi
,54060216,Rwasama
,54060217,Rwinsheke I
,54060218,Rwinsheke Ii
,54060301,Kayongo
,54060302,Kibari
,54060303,Kinyana
,54060304,Macuba
,54060305,Nyanga
,54060306,Rucaca
,54060401,Akanyerezo
,54060402,Cyandorimana
,54060403,Kabingo
,54060404,Kaneke
,54060405,Kanyegera
,54060406,Ngarama
,54060407,Nyabugando
,54060408,Rwakabanda
,54060409,Rwinyambo
,54060410,Ryakirenzi I
,54060411,Ryakirenzi Ii
,54060412,Ryamanyoni
,54060413,Ubwiza
,54070101,Gisunzu
,54070102,Kiyonza
,54070103,Ndago
,54070104,Rugeyo
,54070105,Rwisirabo I
,54070106,Rwisirabo II
,54070107,Sebasengo
,54070201,Agahiza
,54070202,Murori
,54070203,Mwiri
,54070204,Nyakagarama
,54070205,Umutekano
,54070301,Gasarabwayi
,54070302,Kabeza
,54070303,Kabukeye
,54070304,Kigarama
,54070305,Ruhoroba
,54070306,Rwazana
,54070307,Ryamutumo
,54070401,Gitega
,54070402,Muhozi
,54070403,Murehe
,54070404,Nyakabungo
,54070405,Ryakibanda
,54080101,Busasamana
,54080102,Irebero
,54080103,Kabeza
,54080104,Kururembo
,54080105,Nyakabingo
,54080106,Nyamata
,54080201,Gafunzo
,54080202,Gashonga
,54080203,Kabusunzu
,54080204,Kagese
,54080205,Kagoma
,54080206,Kamahoro
,54080207,Kanyinya
,54080208,Kibare
,54080301,Gasenyi
,54080302,Ihema
,54080303,Kagasa
,54080304,Kamabuye
,54080305,Kumunini
,54080306,Murambi
,54080307,Musenyi
,54080308,Remera
,54080401,Gasabo
,54080402,Humure
,54080403,Iramiro
,54080404,Mwurire
,54080405,Nyamugali
,54090101,Gasharu
,54090102,Gasogi
,54090103,Gasura
,54090104,Kabuye
,54090105,Kamonyi
,54090106,Karambi
,54090107,Kinkoronko
,54090108,Kiyanja
,54090201,Karama
,54090202,Kiyovu
,54090203,Musenyi
,54090204,Nyabisindu
,54090205,Nyagasambu
,54090206,Nyarunazi
,54090207,Rusera
,54090301,Amashinge
,54090302,Bwiza
,54090303,Kabeza
,54090304,Kabuya I
,54090305,Kabuya Ii
,54090306,Kabuye
,54090307,Ntintyi
,54090308,Rugarama
,54090309,Ruvumu
,54090310,Shirinyota
,54090401,Agasharu
,54090402,Gatoki
,54090403,Kacyiru
,54090404,Nyacyonga
,54090405,Nyakagarama
,54090406,Rugagi
,54090407,Rwangabarezi
,54090408,Rwinyana
,54100101,Butimba I
,54100102,Butimba Ii
,54100103,Gakenyeri
,54100104,Gitega
,54100105,Karama
,54100106,Kidogo
,54100107,Kinunga
,54100108,Rwempasha
,54100201,Butimba
,54100202,Buyonza
,54100203,Gitarama
,54100204,Ibiza
,54100205,Kabuga
,54100206,Kamajigija
,54100207,Karambo I
,54100208,Karambo Ii
,54100209,Karubamba
,54100302,Akabare Ii
,54100303,Karagari I
,54100304,Karagari Ii
,54100305,Kigwene I
,54100306,Kigwene Ii
,54100307,Kinunga I
,54100308,Kinunga Ii
,54100309,Mirambi I
,54100310,Mirambi Ii
,54100311,Mirambi Iii
,54100312,Nyarutunga I
,54100313,Nyarutunga Ii
,54110101,Agasharu
,54110102,Agatare
,54110103,Amashya
,54110104,Buhoro
,54110105,Murambi
,54110201,Akabarima
,54110202,Akarambo
,54110203,Cyabitana
,54110204,Gitega
,54110205,Nyagacyamu
,54110206,Sabununga
,54110207,Umubuga
,54110301,Gisenga
,54110302,Gitoki
,54110303,Gitwa
,54110304,Kabeza
,54110305,Kacyiru
,54110306,Rukoma
,54110307,Taba
,54110401,Agasharu
,54110402,Akarugina
,54110403,Amazinga
,54110404,Gitesannyi
,54110405,Kabukara
,54110406,Kabuye
,54110407,Kajembe
,54110408,Kamukire
,54120101,Akajevuba
,54120102,Akayebe
,54120103,Gihinga
,54120104,Karuhambo
,54120105,Migera
,54120106,Nyamimuri
,54120107,Rubirizi
,54120108,Rugunga
,54120109,Rusera
,54120110,Uburembo
,54120201,Gacaca
,54120202,Gahushyi
,54120203,Kingogo
,54120204,Mbarara I
,54120205,Mbarara Ii
,54120206,Mutembo
,54120301,Bishenyi
,54120302,Busasamana
,54120303,Bwiza
,54120304,Dusabane
,54120305,Kazeneza
,54120316,Vungiro
,54120401,Burigade
,54120402,Byimana
,54120403,Gasabo
,54120404,Gisozi
,54120405,Kinihira
,54120406,Matinza
,54120407,Muganza
,54120408,Nkondo I
,54120409,Nkondo Ii
,54120410,Nyabihare
,54120411,Rebero
,54120412,Rurama
,54120413,Rwinkwavu
,54120414,Seka
,55010101,Cyamabuye
,55010102,Cyasusa I
,55010103,Cyasusa Ii
,55010104,Irama Centre
,55010105,Kabeza
,55010106,Kijumbura I
,55010107,Kijumbura Ii
,55010108,Kijumbura Iii
,55010109,Kivogera
,55010110,Rwabarimba
,55010111,Rwabiyombe
,55010112,Rwamabenga
,55010113,Rwamuzima
,55010114,Samuko
,55010115,Umubano I
,55010116,Umubano Ii
,55010201,Bukorasi
,55010202,Cyobaharaye
,55010203,Gacaca
,55010204,Gasaka
,55010205,Gasasa
,55010206,Kabeza
,55010207,Muhero
,55010208,Murama
,55010209,Muyange
,55010210,Ntaruka
,55010211,Nyabitare
,55010212,Rusisiro
,55010301,Cyasemakamba
,55010302,Cyumbati
,55010303,Isangano
,55010304,Mugogo
,55010305,Murama I
,55010306,Murama Ii
,55010307,Nyakarambi
,55010308,Nyamahuna
,55010309,Nyamirondogoro
,55010310,Nyamugari
,55010311,Nyankurazo
,55010312,Nyombe
,55010313,Village Dagaza
